icao24,callsign,origin_country,time_position,last_contact,longitude,latitude,baro_altitude,on_ground,velocity,heading,vertical_rate,geo_altitude,squawk,spi,position_source,extra_col_0
add6f9,N991GJ  ,United States,1733690082.0,1733690102,-84.4067,33.1818,495.3,False,70.13,171.99,2.93,,541.02,,False,0
4cafd3,RYR98EK ,Ireland,1733690102.0,1733690102,-9.1709,38.7159,320.04,False,64.31,23.08,-4.23,,495.3,3337,False,0
400f02,EZY57LA ,United Kingdom,1733690086.0,1733690098,17.5825,42.6481,11574.78,False,231.65,312.12,-0.33,,11452.86,5535,False,0
a0273f,N109MJ  ,United States,1733690101.0,1733690101,-80.0079,37.2455,13106.4,False,210.44,227.38,0.33,,13258.8,1137,False,0
502d31,ART9302 ,Latvia,1733690102.0,1733690102,6.6005,40.3826,10988.04,False,254.48,74.64,0.0,,10820.4,1412,False,0
a92e73,CNS711  ,United States,1733690099.0,1733690099,-90.2837,30.9238,7353.3,False,116.67,4.81,3.25,,7665.72,,False,0
a80287,NKS2328 ,United States,1733690101.0,1733690102,-78.0193,42.9661,10957.56,False,187.42,262.27,0.0,,10949.94,2620,False,0
4ba9cd,THY51U  ,Turkey,1733689958.0,1733689958,56.0826,24.6343,10668.0,False,258.7,133.79,0.0,,11269.98,,False,0
89916c,CAL075  ,Taiwan,1733690101.0,1733690101,85.3004,24.5218,11582.4,False,218.59,304.06,0.0,,12085.32,0453,False,0
aa5063,N764    ,United States,1733689994.0,1733689994,-82.4973,34.9774,701.04,False,70.39,52.13,-0.65,,678.18,,False,0
ad137b,N94118  ,United States,1733690102.0,1733690102,-118.2037,33.7429,396.24,False,50.53,35.47,-0.33,,388.62,1201,False,0
a982ab,N7114C  ,United States,1733689968.0,1733689968,-94.1067,44.78,670.56,False,45.6,246.04,0.0,,518.16,1200,False,0
a9e5ac,N737GK  ,United States,1733690102.0,1733690102,-115.0397,36.2156,1661.16,False,55.91,102.76,0.33,,1661.16,7241,False,0
4ba9e8,THY2MZ  ,Turkey,1733690102.0,1733690102,21.2661,44.1585,11887.2,False,239.74,119.15,0.0,,11833.86,2117,False,0
4ba9e9,THY34D  ,Turkey,1733690102.0,1733690102,55.9068,24.9161,10972.8,False,225.56,291.12,0.0,,11567.16,,False,0
06a375,QTR815  ,Qatar,1733690101.0,1733690101,86.4749,22.7977,10363.2,False,216.99,273.53,0.0,,10896.6,5141,False,0
4ba9e6,THY78T  ,Turkey,1733690101.0,1733690102,27.4161,41.6146,5410.2,False,182.22,56.98,-1.63,,5501.64,0171,False,0
a5a294,N462RV  ,United States,1733690095.0,1733690096,-88.08,42.5959,1112.52,False,83.25,105.41,-2.93,,1005.84,,False,0
4cafa0,EIAER   ,Ireland,1733690102.0,1733690102,15.4896,49.4439,13106.4,False,271.84,298.36,0.0,,13022.58,3240,False,0
502d24,BTI14B  ,Latvia,1733690102.0,1733690102,23.9622,56.869,152.4,False,66.09,4.91,-3.58,,274.32,2520,False,0
781610,CSC3888 ,China,1733690101.0,1733690102,53.6089,54.5137,11277.6,False,260.48,105.46,0.0,,11026.14,1510,False,0
502d23,SWR1316 ,Latvia,1733690101.0,1733690101,8.7167,47.5089,2712.72,False,135.32,105.89,1.63,,2667.0,3051,False,0
717c74,KNE703  ,Saudi Arabia,1733690087.0,1733690088,46.5655,26.4207,9745.98,False,210.77,263.41,0.0,,10309.86,,False,0
71c009,KAL908  ,Republic of Korea,1733690102.0,1733690102,12.1784,49.8548,10058.4,False,238.45,103.35,0.0,,9951.72,3415,False,0
a6c279,N5346F  ,United States,1733689888.0,1733689888,-84.8593,35.5939,891.54,False,46.41,211.4,-1.95,,891.54,,False,0
04004a,ETH637  ,Ethiopia,1733690101.0,1733690101,89.9468,22.4813,10363.2,False,226.52,277.04,0.0,,10919.46,1521,False,0
c04174,CFYUL   ,Canada,1733690089.0,1733690097,-114.0214,51.1071,,True,5.92,0.0,,,,1516,False,0
502d0d,BTI62D  ,Latvia,1733690101.0,1733690102,23.6566,56.7797,2522.22,False,119.21,164.22,-6.5,,2575.56,0145,False,0
a18daa,N2DP    ,United States,1733690101.0,1733690101,-82.2859,41.2437,975.36,False,52.47,270.0,0.0,,891.54,,False,0
71c003,KAL647  ,Republic of Korea,1733689998.0,1733689998,103.9904,1.3417,,True,44.24,22.5,,,,,False,0
a9dee7,N735PD  ,United States,1733690102.0,1733690102,-118.1895,33.7359,1310.64,False,61.32,319.76,0.0,,1341.12,1201,False,0
71c002,        ,Republic of Korea,1733690101.0,1733690101,126.7921,37.5638,,True,1.54,45.0,,,,,False,0
4ba9f9,THY6172 ,Turkey,1733690067.0,1733690102,42.6154,39.7187,11277.6,False,273.81,102.81,-0.33,,11369.04,0740,False,0
aa13ff,CNS114  ,United States,1733690102.0,1733690102,-73.2492,41.4051,2788.92,False,132.46,46.57,0.33,,2674.62,1634,False,0
06a389,IGO1322 ,Qatar,1733690102.0,1733690102,79.4679,13.4175,4434.84,False,187.73,135.89,-14.96,,4617.72,2124,False,0
adb0b4,AAL879P ,United States,1733690102.0,1733690102,-72.4292,22.0706,3307.08,False,171.62,323.16,5.2,,3451.86,,False,0
ac906a,N9088X  ,United States,1733690101.0,1733690101,-121.2614,38.1048,2514.6,False,32.05,18.73,3.58,,2598.42,,False,0
4cafb4,RYR23QM ,Ireland,1733690101.0,1733690101,-0.5636,51.139,3345.18,False,142.01,130.15,-2.6,,3398.52,5151,False,0
a7f589,N6115N  ,United States,1733690100.0,1733690101,-113.1128,33.7009,2735.58,False,83.3,134.75,-2.6,,2758.44,,False,0
a6bb97,JIA5200 ,United States,1733690102.0,1733690102,-76.8436,39.0744,4030.98,False,203.4,80.54,6.83,,4038.6,0545,False,0
abc07b,SWA2606 ,United States,1733690102.0,1733690102,-90.0541,34.6491,3977.64,False,190.78,356.13,-13.66,,4099.56,7360,False,0
4076cc,BAW97BV ,United Kingdom,1733690102.0,1733690102,-1.7658,52.5115,7840.98,False,215.4,147.98,-9.75,,7871.46,5163,False,0
a98ece,N715BW  ,United States,1733690098.0,1733690101,-71.0734,41.6956,640.08,False,63.28,77.32,-1.63,,541.02,5347,False,0
a05af2,N12180  ,United States,1733690099.0,1733690099,-73.8332,41.8204,1127.76,False,55.71,61.31,-0.98,,1021.08,,False,0
a6bb2f,N5327G  ,United States,1733690102.0,1733690102,-97.9252,30.7234,1394.46,False,46.57,286.03,0.33,,1363.98,,False,0
a742c2,AAL2175 ,United States,1733690101.0,1733690102,-80.2031,34.315,10683.24,False,233.03,30.07,0.0,,10980.42,6110,False,0
4076cd,BAW66JC ,United Kingdom,1733690034.0,1733690037,19.4158,38.4165,11262.36,False,252.04,112.69,0.33,,11300.46,0504,False,0
ac4e08,N892PA  ,United States,1733690102.0,1733690102,-81.5771,28.6866,541.02,False,55.22,123.99,0.65,,601.98,,False,0
a11a50,N170MR  ,United States,1733690102.0,1733690102,-120.0692,40.39,12473.94,False,206.07,167.46,-0.33,,12557.76,,False,0
4caffb,ITY630  ,Ireland,1733690102.0,1733690102,-79.9933,26.272,3924.3,False,153.7,235.09,-3.58,,4122.42,4073,False,0
c004e9,WJA1680 ,Canada,1733690094.0,1733690095,-105.1566,49.0749,10668.0,False,244.36,106.26,-0.33,,10309.86,,False,0
a5fbdc,HAL339  ,United States,1733689876.0,1733690101,-66.0448,19.7481,,True,135.41,306.35,3.9,,,,False,0
406fdb,EZY36FD ,United Kingdom,1733690086.0,1733690086,-8.6739,41.2351,,True,7.72,168.75,,,,5403,False,0
c004f3,WJA2405 ,Canada,1733690101.0,1733690101,-77.8342,34.5672,10668.0,False,210.03,353.95,0.33,,10919.46,3704,False,0
a8d8f9,N6697D  ,United States,1733690094.0,1733690101,-83.7747,34.0558,807.72,False,59.37,242.1,0.0,,830.58,,False,0
a31de4,N30KK   ,United States,1733690101.0,1733690101,-113.42,43.8995,13716.0,False,187.96,281.53,0.0,,13632.18,,False,0
a56599,N447LA  ,United States,1733690095.0,1733690101,-109.9624,29.7075,12192.0,False,213.3,332.57,0.0,,12588.24,,False,0
a23a28,UAL1557 ,United States,1733690102.0,1733690102,-77.5925,37.2666,8702.04,False,243.02,44.14,-5.85,,8892.54,3156,False,0
aa635d,N769EB  ,United States,1733690101.0,1733690101,-116.1178,43.5207,6705.6,False,63.81,324.52,0.0,,6629.4,,False,0
a17ad2,AVA219  ,United States,1733690101.0,1733690102,-79.8385,26.0315,9441.18,False,260.27,166.05,0.0,,9974.58,3262,False,0
ad0074,JBU224  ,United States,1733690102.0,1733690102,-73.7665,40.2705,3253.74,False,173.92,107.74,-6.5,,3200.4,1155,False,0
a24d56,CXK201  ,United States,1733689944.0,1733689974,-82.2739,30.2069,1280.16,False,47.87,261.35,-1.3,,1341.12,,False,0
899160,CAL006  ,Taiwan,1733690084.0,1733690084,-118.426,33.9369,,True,5.14,115.31,,,,1106,False,0
a8286f,N6247J  ,United States,1733690101.0,1733690101,-118.7993,34.2369,1203.96,False,52.48,181.12,0.65,,1219.2,1200,False,0
78161d,CSN6044 ,China,1733690102.0,1733690102,86.766,22.408,11887.2,False,281.28,84.23,-0.33,,12512.04,1332,False,0
a0147f,N104KP  ,United States,1733690101.0,1733690101,-87.767,42.8044,487.68,False,75.12,269.22,-1.3,,403.86,,False,0
502d46,BTI98R  ,Latvia,1733690101.0,1733690101,20.5148,58.5513,10668.0,False,221.42,60.34,-0.33,,10576.56,7110,False,0
ab4840,DAL265  ,United States,1733690102.0,1733690102,-66.7316,46.4634,10363.2,False,225.22,223.8,0.0,,9921.24,2456,False,0
a98eda,N715CH  ,United States,1733690102.0,1733690102,-84.7739,35.8909,2697.48,False,107.77,96.85,0.0,,2743.2,,False,0
a181d3,N1967S  ,United States,1733690101.0,1733690102,-117.0029,32.7631,876.3,False,37.77,294.12,-3.25,,891.54,0260,False,0
aa5c6d,N767KC  ,United States,1733690101.0,1733690101,-85.3026,37.159,13106.4,False,161.12,344.63,-4.88,,13327.38,2033,False,0
ace063,JBU858  ,United States,1733690102.0,1733690102,-100.6339,34.3914,10660.38,False,243.37,93.88,-0.33,,10835.64,0771,False,0
a324b0,SKW3676 ,United States,1733690102.0,1733690102,-111.98,40.0051,4282.44,False,158.28,5.97,-5.53,,4335.78,2530,False,0
a181d7,N1967W  ,United States,1733690101.0,1733690101,-122.1143,37.4597,,True,2.57,154.69,,,,1200,False,0
0100dc,MSR688  ,Egypt,1733690102.0,1733690102,32.8008,29.5679,8793.48,False,216.55,287.7,-10.08,,9182.1,3105,False,0
502d3e,BTI762  ,Latvia,1733690101.0,1733690101,23.5898,56.8813,2766.06,False,120.28,193.86,-3.9,,2819.4,2330,False,0
44d1a2,JAF9660 ,Belgium,1733690101.0,1733690101,0.533,42.5972,11285.22,False,251.94,192.02,-0.65,,11163.3,3516,False,0
a204e5,JED203  ,United States,1733690101.0,1733690101,-81.2427,29.4416,129.54,False,41.81,55.53,-2.6,,182.88,,False,0
406fd8,EZY36ET ,United Kingdom,1733690102.0,1733690102,13.2673,52.2974,838.2,False,78.53,68.48,-3.58,,899.16,4742,False,0
a0015d,N1PX    ,United States,1733690102.0,1733690102,-73.6412,42.2299,10972.8,False,175.73,262.94,0.0,,10904.22,1360,False,0
a622ef,WUP495  ,United States,1733690101.0,1733690101,-72.5961,41.9463,4914.9,False,162.99,265.84,0.0,,4792.98,1435,False,0
a24d40,N2476X  ,United States,1733690014.0,1733690032,-89.4454,44.5394,762.0,False,64.87,272.27,-1.95,,640.08,,False,0
a6ce90,JIA5579 ,United States,1733690100.0,1733690101,-80.0399,39.3697,8229.6,False,229.78,114.33,0.33,,8389.62,6550,False,0
a0011c,N1MG    ,United States,1733690101.0,1733690101,-73.9132,41.5107,1874.52,False,150.66,162.31,-0.33,,1767.84,1307,False,0
a6c248,UAL633  ,United States,1733690102.0,1733690102,-102.0854,42.3102,10058.4,False,260.73,85.13,0.0,,10104.12,1773,False,0
a622eb,N495CP  ,United States,1733690102.0,1733690102,-85.4648,32.7911,2674.62,False,100.67,121.42,0.0,,2788.92,,False,0
a6d579,N5399K  ,United States,1733689835.0,1733689835,-88.1297,41.701,274.32,False,28.83,177.95,-1.63,,182.88,,False,0
89912d,EVA6530 ,Taiwan,1733690101.0,1733690101,119.7828,23.4897,8801.1,False,238.47,42.64,-8.45,,9380.22,3352,False,0
502d71,TKJ7YV  ,Latvia,1733690099.0,1733690100,30.9128,33.9989,10058.4,False,230.6,178.08,0.33,,10317.48,2365,False,0
aa7685,SWA1159 ,United States,1733690101.0,1733690101,-99.3113,29.9538,5181.6,False,220.73,110.46,-10.4,,5341.62,,False,0
502d70,TKJ32D  ,Latvia,1733690101.0,1733690101,30.1606,40.3592,5090.16,False,178.67,274.96,-9.1,,5204.46,,False,0
a6c247,UAL1590 ,United States,1733690098.0,1733690098,-74.1727,40.6947,,True,0.0,236.25,,,,,False,0
a7db41,EJA605  ,United States,1733690101.0,1733690101,-96.7848,40.9159,13106.4,False,235.33,76.6,0.0,,13197.84,1136,False,0
a02792,EJA109  ,United States,1733690102.0,1733690102,-114.9485,35.9513,11277.6,False,283.26,66.0,-0.33,,11574.78,2132,False,0
0d0771,AMX829  ,Mexico,1733690101.0,1733690101,-99.115,19.4106,2346.96,False,90.35,59.93,-4.55,,2453.64,,False,0
a6e89f,AAL2109 ,United States,1733690101.0,1733690101,-115.1618,36.078,,True,2.31,270.0,,,,,False,0
a7ee5f,N61WF   ,United States,1733690101.0,1733690101,-80.9992,33.9688,10675.62,False,215.91,202.41,7.48,,11003.28,2256,False,0
acb824,ASA413  ,United States,1733690102.0,1733690102,-91.6401,42.2619,10363.2,False,225.3,304.02,0.0,,10492.74,6222,False,0
a79e7b,N590MA  ,United States,1733690098.0,1733690098,-47.1041,-22.662,1242.06,False,98.26,108.62,-2.93,,1287.78,,False,0
49d2b7,TVS53B  ,Czech Republic,1733690101.0,1733690101,-3.5423,37.1615,7482.84,False,239.28,63.99,9.1,,7673.34,,False,0
a1344a,N177MJ  ,United States,1733690101.0,1733690101,-90.1177,30.0663,13091.16,False,195.86,334.98,0.0,,13555.98,,False,0
4481ad,SUPP315 ,Belgium,1733690091.0,1733690091,4.4773,50.902,,True,3.86,30.94,,,,,False,0
a7e20a,JBU753  ,United States,1733690100.0,1733690101,-77.6902,33.4888,10363.2,False,231.86,202.3,0.0,,10668.0,1652,True,0
502d5e,BTI2PG  ,Latvia,1733690102.0,1733690102,23.8726,56.6685,1508.76,False,99.72,84.67,-3.9,,1584.96,0246,False,0
a1343d,N177LW  ,United States,1733689915.0,1733689915,-116.8921,33.0406,601.98,False,39.45,192.04,-2.93,,624.84,4653,False,0
502d5f,BTI15L  ,Latvia,1733690101.0,1733690101,23.9472,56.7784,723.9,False,89.69,3.62,-4.23,,815.34,6015,False,0
a8bebe,N6625R  ,United States,1733690101.0,1733690101,-87.508,30.7934,1005.84,False,89.14,80.7,0.0,,1043.94,,False,0
ab485e,AAL1820 ,United States,1733690101.0,1733690101,-101.4108,34.3412,10668.0,False,243.14,98.03,-0.33,,10873.74,7672,False,0
aa7668,RPA3437 ,United States,1733690101.0,1733690102,-76.6223,41.9502,8534.4,False,180.44,294.96,0.0,,8572.5,3002,False,0
ac18cd,N879LP  ,United States,1733690055.0,1733690058,-85.7123,38.3896,365.76,False,53.52,1.65,0.65,,358.14,,False,0
8990a6,CAL5827 ,Taiwan,1733690065.0,1733690065,113.9154,22.3017,,True,8.23,160.31,,,,,False,0
a72a00,N5605Q  ,United States,1733690101.0,1733690101,-85.0803,33.7457,1097.28,False,73.76,169.55,0.33,,1120.14,,False,0
407797,EZY3180 ,United Kingdom,1733690095.0,1733690095,14.2347,50.1041,,True,4.37,25.31,,,,,False,0
3964ec,TVF33PK ,France,1733690102.0,1733690102,2.0284,48.4955,1417.32,False,125.99,293.84,-1.63,,1440.18,1000,False,0
8990a5,CAL5322 ,Taiwan,1733690101.0,1733690101,138.5176,34.3204,10058.4,False,299.87,66.12,0.33,,10043.16,6221,False,0
a3b124,EDV4804 ,United States,1733690102.0,1733690102,-79.7918,35.3896,6949.44,False,228.29,70.38,7.8,,7132.32,6030,False,0
407795,EZY18FR ,United Kingdom,1733690101.0,1733690101,19.9884,50.2224,1546.86,False,123.8,108.66,-2.93,,1546.86,2222,False,0
01024d,MSC3024 ,Egypt,1733690102.0,1733690102,27.894,40.0615,11277.6,False,235.77,158.36,-0.33,,11399.52,6024,False,0
3964eb,TVF67KC ,France,1733690101.0,1733690102,9.0516,44.7372,11582.4,False,233.87,311.97,0.0,,11376.66,1000,False,0
ab3ff3,KFS169  ,United States,1733690102.0,1733690102,-115.0162,35.5872,10675.62,False,232.83,26.79,-0.65,,10965.18,0672,False,0
780de5,CES544  ,China,1733690052.0,1733690053,118.0106,24.4492,11917.68,False,266.94,47.73,0.0,,12679.68,,False,0
0d0707,AMX115  ,Mexico,1733690102.0,1733690102,-98.8677,19.5634,4023.36,False,159.91,48.0,17.23,,4236.72,,False,0
3964ea,TVF8603 ,France,1733689895.0,1733690051,2.3712,48.7252,,False,0.0,210.94,,,,1000,False,0
407796,EZY91NT ,United Kingdom,1733690101.0,1733690102,8.8893,45.5742,2903.22,False,134.4,169.64,-10.4,,2834.64,0571,False,0
8990a4,CAL5311 ,Taiwan,1733690101.0,1733690102,-92.0174,47.9054,10972.8,False,216.24,320.21,0.0,,10835.64,3603,False,0
aa0e74,N747VP  ,United States,1733690102.0,1733690102,-82.4975,27.3343,982.98,False,68.73,126.78,0.33,,1059.18,0113,False,0
3964ee,TVF70ZX ,France,1733690101.0,1733690101,1.4853,43.3039,11582.4,False,217.61,356.07,0.0,,11422.38,1472,False,0
8990a0,CAL5346 ,Taiwan,1733690101.0,1733690101,-119.4602,38.0544,11277.6,False,267.26,87.46,0.0,,11468.1,3214,False,0
a67dd5,N5170N  ,United States,1733690101.0,1733690101,-80.8086,28.1496,746.76,False,57.62,240.0,0.0,,792.48,,False,0
484b8f,KLM33J  ,Kingdom of the Netherlands,1733690101.0,1733690101,4.739,52.3021,,True,8.75,219.38,,,,,False,0
a79dad,TWY590  ,United States,1733690099.0,1733690101,-79.1194,26.6111,9425.94,False,242.3,32.78,7.8,,9921.24,3315,False,0
407793,EZY74WP ,United Kingdom,1733690099.0,1733690099,4.7419,52.3037,,True,8.23,185.62,,,,,False,0
a36d88,N32SA   ,United States,1733689953.0,1733689953,-118.2355,33.8897,30.48,False,41.16,269.28,-4.23,,22.86,,False,0
010261,RMX5403 ,Egypt,1733690101.0,1733690101,15.0831,47.9115,10972.8,False,245.71,303.12,0.0,,10820.4,4523,False,0
40777c,EXS11KE ,United Kingdom,1733690102.0,1733690102,-3.4752,53.4478,7734.3,False,212.67,87.5,-2.93,,7825.74,7655,False,0
ac5fd6,FDX5077 ,United States,1733690101.0,1733690101,131.9517,33.1429,10668.0,False,330.39,77.5,0.0,,10843.26,,False,0
71c072,HL8072  ,Republic of Korea,1733689971.0,1733689971,126.8009,37.5593,,True,2.06,45.0,,,,,False,0
71c073,ASV528  ,Republic of Korea,1733690063.0,1733690077,121.6287,23.3194,10675.62,False,239.02,19.49,0.0,,10058.4,5636,False,0
ac4ca8,SWA2308 ,United States,1733690099.0,1733690101,-94.7568,34.5168,10721.34,False,197.19,157.45,-4.88,,10972.8,1345,True,0
a29aff,SWA2758 ,United States,1733690075.0,1733690075,-122.2129,37.7109,,True,0.0,56.25,,,,,False,0
a4943f,UAL1285 ,United States,1733690101.0,1733690102,-82.9858,29.1697,10363.2,False,208.29,324.35,0.0,,10850.88,5346,False,0
a12174,N172JS  ,United States,1733690101.0,1733690101,-81.0865,26.9133,5486.4,False,126.56,322.43,0.0,,5783.58,1322,False,0
c05416,WJA430  ,Canada,1733690102.0,1733690102,-111.9607,53.2146,8122.92,False,193.56,105.26,7.48,,7833.36,,False,0
a4943e,UAL1292 ,United States,1733690099.0,1733690099,-109.9145,35.4895,10363.2,False,209.17,278.63,0.0,,10629.9,,False,0
ac66d5,DAL2848 ,United States,1733690102.0,1733690102,-86.41,33.3249,8808.72,False,201.55,257.17,5.53,,9113.52,,False,0
c05403,,Canada,1733690074.0,1733690074,-123.1603,49.1859,,True,1.54,180.0,,,,,False,0
a4dd65,AAL646  ,United States,1733690098.0,1733690101,-112.0015,33.4372,,True,0.19,270.0,,,,1143,False,0
aa153f,ASI560  ,United States,1733690101.0,1733690101,-112.0421,33.6706,731.52,False,46.01,259.7,-1.63,,746.76,,False,0
484b90,KLM83R  ,Kingdom of the Netherlands,1733690102.0,1733690102,10.1509,49.1964,7581.9,False,229.66,133.09,-8.45,,7536.18,1000,False,0
01023b,MSC2916 ,Egypt,1733690099.0,1733690102,29.3207,30.388,10980.42,False,225.33,359.61,0.0,,11399.52,7370,False,0
a36130,DAL508  ,United States,1733690102.0,1733690102,-92.6058,43.9357,9448.8,False,266.68,103.04,-0.33,,9509.76,1642,False,0
a8c724,DAL527  ,United States,1733690100.0,1733690101,-111.5619,37.1277,11277.6,False,268.92,71.25,0.0,,11475.72,7377,False,0
ad0c16,N94PB   ,United States,1733690099.0,1733690101,-83.4891,33.786,2103.12,False,99.36,328.12,-1.95,,1935.48,,False,0
a684d2,N519W   ,United States,1733690102.0,1733690102,-77.0105,40.2388,2766.06,False,96.8,299.97,17.56,,2735.58,,False,0
a54abb,N440BE  ,United States,1733690102.0,1733690102,-84.9708,30.5576,2667.0,False,106.88,119.4,-0.33,,2788.92,,False,0
a6cda1,N907LE  ,United States,1733690101.0,1733690101,-148.008,64.7565,304.8,False,42.4,215.62,0.33,,274.32,,False,0
abdf3f,RPA3715 ,United States,1733690101.0,1733690101,-73.7134,45.5004,251.46,False,68.45,222.56,-3.58,,152.4,7013,False,0
a1d1d0,SWA1044 ,United States,1733690101.0,1733690101,-85.3405,40.04,12496.8,False,257.24,84.84,0.0,,12618.72,1753,False,0
a3612a,DAL935  ,United States,1733690094.0,1733690094,-107.9163,41.6134,9136.38,False,191.42,268.77,0.0,,9189.72,3255,False,0
a85d00,RPA3671 ,United States,1733690100.0,1733690101,-96.7072,35.7789,6355.08,False,217.91,60.59,7.8,,6377.94,,False,0
40643c,EZY38AW ,United Kingdom,1733690102.0,1733690102,-1.2733,52.0907,10652.76,False,234.28,146.1,0.0,,10591.8,6314,False,0
010246,MSR779  ,Egypt,1733690101.0,1733690102,8.3829,47.1979,10370.82,False,249.19,299.16,0.0,,10172.7,2750,False,0
34628d,IBE0105 ,Spain,1733690101.0,1733690102,-58.5827,-34.9058,2133.6,False,137.8,261.63,0.33,,2209.8,2310,False,0
a2a458,N27CC   ,United States,1733690082.0,1733690086,-112.0837,33.6876,419.1,False,25.8,85.43,-1.3,,434.34,,False,0
a49441,UAL2495 ,United States,1733690072.0,1733690102,-96.3144,33.9523,7924.8,False,197.01,184.04,0.0,,8031.48,3054,False,0
ac79ef,,United States,1733690102.0,1733690102,-121.8193,37.3331,0.0,False,32.92,323.44,,,,,False,0
a5ea08,EJA480  ,United States,1733690101.0,1733690101,-83.5034,29.7707,10896.6,False,171.45,317.07,8.45,,11399.52,7425,False,0
c04d0d,CGDEQ   ,Canada,1733690102.0,1733690102,-79.8597,43.7497,381.0,False,29.47,314.29,-1.63,,312.42,1200,False,0
c06738,SWG565  ,Canada,1733690102.0,1733690102,-97.128,49.8032,1905.0,False,127.93,191.13,16.91,,1699.26,,False,0
ab8331,N8407L  ,United States,1733690102.0,1733690102,-85.7282,42.8811,1127.76,False,55.23,9.11,0.33,,1028.7,,False,0
406445,EZY97GE ,United Kingdom,1733690102.0,1733690102,-0.3988,51.0059,1501.14,False,134.37,272.19,-4.23,,1592.58,6275,False,0
c05430,ROU1855 ,Canada,1733690102.0,1733690102,-81.8795,32.2021,10058.4,False,239.27,26.29,0.0,,10431.78,7023,False,0
407777,CFE93G  ,United Kingdom,1733690101.0,1733690101,-1.418,53.1747,10972.8,False,216.38,330.2,0.33,,10957.56,4634,False,0
346297,RSC76LB ,Spain,1733690095.0,1733690097,-17.4177,28.4657,2301.24,False,126.04,269.77,-5.85,,2468.88,5033,False,0
a2fdde,N292KW  ,United States,1733690102.0,1733690102,-121.557,37.4474,1516.38,False,87.34,320.5,-1.3,,1546.86,,False,0
aa75c6,SKW4817 ,United States,1733690102.0,1733690102,-101.2595,34.9192,10058.4,False,251.37,112.63,0.0,,10233.66,,False,0
a66ac3,VOI1714 ,United States,1733690091.0,1733690101,-114.2917,31.3817,10972.8,False,208.36,318.0,0.0,,11369.04,4352,False,0
aad97b,ERY799  ,United States,1733690101.0,1733690102,-82.8301,29.7341,12481.56,False,204.76,9.11,1.3,,12984.48,1673,False,0
aabf79,N792AF  ,United States,1733690095.0,1733690095,-79.3831,35.2341,739.14,False,62.23,133.33,-0.33,,754.38,1200,False,0
a5045e,N422PM  ,United States,1733690070.0,1733690072,-98.712,43.1995,4953.0,False,102.19,256.31,0.0,,4876.8,,False,0
406440,EZY18ZJ ,United Kingdom,1733689990.0,1733689990,-3.382,55.9448,,True,0.0,239.06,,,,1400,False,0
40775c,RUK8LT  ,United Kingdom,1733690102.0,1733690102,0.1071,51.7996,579.12,False,66.27,42.48,-4.88,,708.66,6735,False,0
c0675c,CGNDR   ,Canada,1733690101.0,1733690101,-71.3595,46.087,4373.88,False,120.94,279.3,0.0,,4076.7,,False,0
3964e2,TVF19XX ,France,1733690102.0,1733690102,3.6418,49.263,3352.8,False,164.7,256.27,0.0,,3329.94,0760,False,0
3964e1,TVF8939 ,France,1733690101.0,1733690101,2.3638,48.7253,,True,2.31,73.12,,,,1000,False,0
3964e8,TVF8337 ,France,1733690101.0,1733690101,2.4017,48.4687,2133.6,False,139.02,272.33,0.0,,2125.98,1000,False,0
ad3968,ASH6038 ,United States,1733690102.0,1733690102,-98.6081,30.9408,10668.0,False,281.55,96.29,0.33,,11018.52,,False,0
a2fde8,N292LF  ,United States,1733690102.0,1733690102,-114.4018,36.0726,1059.18,False,65.85,89.55,0.33,,1036.32,1200,False,0
ad73a9,AAL2443 ,United States,1733690000.0,1733690073,-82.3074,37.4581,6400.8,False,228.09,70.91,-0.33,,6522.72,4035,False,0
a3b13f,EJA337  ,United States,1733690101.0,1733690101,-83.125,28.8267,12496.8,False,244.82,156.07,0.0,,13030.2,4460,False,0
aabf80,AAL61   ,United States,1733690101.0,1733690101,-122.6373,48.6024,9753.6,False,228.25,297.37,0.0,,9502.14,,False,0
48ae86,LOT230  ,Poland,1733690101.0,1733690101,13.6185,49.0508,9456.42,False,237.07,24.9,1.95,,9364.98,1000,False,0
71c095,TWB170  ,Republic of Korea,1733690102.0,1733690102,127.0545,37.2094,3048.0,False,137.87,261.42,-4.23,,3078.48,,False,0
a2679a,AAY709  ,United States,1733690060.0,1733690064,-109.6465,34.6307,9144.0,False,225.17,238.45,0.0,,9441.18,2652,False,0
71c092,KAL1241 ,Republic of Korea,1733690097.0,1733690100,126.8028,37.5546,,True,0.0,225.0,,,,,False,0
48ae82,LOT336  ,Poland,1733690102.0,1733690102,9.5139,50.7099,11277.6,False,216.08,70.53,0.33,,11148.06,1000,False,0
71c099,ABL7145 ,Republic of Korea,1733690099.0,1733690101,120.7608,20.6355,10675.62,False,234.08,359.62,-0.33,,11414.76,2755,False,0
01025b,MSC814  ,Egypt,1733690102.0,1733690102,20.3442,38.7778,10668.0,False,237.18,135.18,0.0,,10728.96,3710,False,0
a4ca56,N40798  ,United States,1733689875.0,1733689990,-118.4922,34.2192,,True,0.0,98.44,,,,,False,0
a2fdcf,N292KF  ,United States,1733690102.0,1733690102,-78.0733,36.1397,1333.5,False,44.82,238.13,0.65,,1325.88,1200,False,0
aaac4a,UAL21   ,United States,1733690101.0,1733690102,-93.6448,31.2205,10561.32,False,186.07,227.58,-11.7,,10965.18,2644,False,0
