temperature,humidity,wind_speed,latitude,latitude,longitude,longitude
20.2,40,1.79,51.9031,40.7128,10.1274,-74.006
20.2,40,1.79,45.5705,40.7128,-72.4778,-74.006
20.2,40,1.79,36.2081,40.7128,26.6996,-74.006
19.66,40,4.12,30.0181,41.8781,-90.3789,-87.6298
20.2,40,1.79,47.6836,40.7128,18.8652,-74.006
22.99,26,2.06,34.2041,34.0522,-115.6652,-118.2437
19.66,40,4.12,34.0535,41.8781,-88.6779,-87.6298
20.2,40,1.79,38.9793,40.7128,-74.9349,-74.006
19.66,40,4.12,40.7929,41.8781,-87.4897,-87.6298
20.2,40,1.79,45.6906,40.7128,26.6805,-74.006
20.2,40,1.79,50.5213,40.7128,5.8228,-74.006
19.66,40,4.12,33.7328,41.8781,-84.5617,-87.6298
22.99,26,2.06,15.1237,34.0522,121.1725,-118.2437
22.99,26,2.06,29.6664,34.0522,-101.1852,-118.2437
20.2,40,1.79,52.5856,40.7128,4.3964,-74.006
20.2,40,1.79,48.5558,40.7128,-61.9312,-74.006
22.99,26,2.06,36.7568,34.0522,-118.3548,-118.2437
20.2,40,1.79,38.9513,40.7128,11.705,-74.006
20.2,40,1.79,39.4542,40.7128,-74.8131,-74.006
22.99,26,2.06,31.8826,34.0522,-116.0834,-118.2437
19.66,40,4.12,30.3337,41.8781,-96.3144,-87.6298
20.2,40,1.79,51.814,40.7128,0.2706,-74.006
20.2,40,1.79,53.1219,40.7128,10.9859,-74.006
20.2,40,1.79,47.5994,40.7128,-70.2157,-74.006
22.99,26,2.06,49.9792,34.0522,-119.0422,-118.2437
22.99,26,2.06,44.5493,34.0522,-119.5117,-118.2437
20.2,40,1.79,36.2091,40.7128,-7.1614,-74.006
20.2,40,1.79,45.5018,40.7128,-78.9264,-74.006
20.2,40,1.79,32.683,40.7128,-77.7747,-74.006
19.66,40,4.12,39.4714,41.8781,-81.8582,-87.6298
20.2,40,1.79,43.7251,40.7128,-74.1907,-74.006
22.99,26,2.06,47.7868,34.0522,-122.3161,-118.2437
19.66,40,4.12,33.2389,41.8781,-97.2793,-87.6298
19.66,40,4.12,44.9438,41.8781,-93.3364,-87.6298
20.2,40,1.79,25.866,40.7128,-79.6679,-74.006
19.66,40,4.12,44.4799,41.8781,-96.1524,-87.6298
19.66,40,4.12,32.2765,41.8781,-83.4851,-87.6298
19.66,40,4.12,36.8805,41.8781,-94.4754,-87.6298
22.99,26,2.06,44.0759,34.0522,-123.0371,-118.2437
22.99,26,2.06,33.1855,34.0522,-111.9248,-118.2437
20.2,40,1.79,36.7499,40.7128,-9.0987,-74.006
22.99,26,2.06,33.2595,34.0522,-111.809,-118.2437
20.2,40,1.79,45.3833,40.7128,-74.2687,-74.006
19.66,40,4.12,39.7761,41.8781,-96.9957,-87.6298
19.66,40,4.12,32.7236,41.8781,-96.2566,-87.6298
19.66,40,4.12,14.5061,41.8781,-90.4625,-87.6298
19.66,40,4.12,41.6381,41.8781,-104.6765,-87.6298
20.2,40,1.79,39.5974,40.7128,-76.9993,-74.006
20.2,40,1.79,48.7185,40.7128,2.5128,-74.006
22.99,26,2.06,37.071,34.0522,-121.8285,-118.2437
20.2,40,1.79,41.5428,40.7128,-78.2177,-74.006
20.2,40,1.79,20.7688,40.7128,86.9411,-74.006
20.2,40,1.79,46.3782,40.7128,0.4938,-74.006
20.2,40,1.79,49.9335,40.7128,20.5418,-74.006
20.2,40,1.79,43.5122,40.7128,-1.0915,-74.006
20.2,40,1.79,44.5894,40.7128,-73.4325,-74.006
22.99,26,2.06,33.8169,34.0522,-118.1574,-118.2437
20.2,40,1.79,51.9012,40.7128,-0.2146,-74.006
22.99,26,2.06,34.4777,34.0522,-118.109,-118.2437
19.66,40,4.12,31.9813,41.8781,-97.2554,-87.6298
19.66,40,4.12,34.5069,41.8781,-85.8709,-87.6298
19.66,40,4.12,26.5273,41.8781,-83.5367,-87.6298
22.99,26,2.06,52.4362,34.0522,-112.1441,-118.2437
20.2,40,1.79,38.886,40.7128,-75.7263,-74.006
19.66,40,4.12,42.2296,41.8781,-83.3267,-87.6298
19.66,40,4.12,32.1875,41.8781,-86.0826,-87.6298
20.2,40,1.79,41.6894,40.7128,-79.5019,-74.006
22.99,26,2.06,38.4059,34.0522,-110.4273,-118.2437
20.2,40,1.79,34.0496,40.7128,30.9135,-74.006
20.2,40,1.79,43.8727,40.7128,28.1751,-74.006
19.66,40,4.12,39.6474,41.8781,-83.9696,-87.6298
19.66,40,4.12,41.9478,41.8781,-88.2357,-87.6298
19.66,40,4.12,37.1858,41.8781,-83.3201,-87.6298
20.2,40,1.79,42.4917,40.7128,-71.3358,-74.006
22.99,26,2.06,42.4264,34.0522,-122.7889,-118.2437
20.2,40,1.79,38.864,40.7128,-76.9417,-74.006
20.2,40,1.79,40.3053,40.7128,-73.4575,-74.006
20.2,40,1.79,45.5375,40.7128,-75.4858,-74.006
20.2,40,1.79,37.0076,40.7128,-76.3223,-74.006
20.2,40,1.79,37.9932,40.7128,30.3148,-74.006
20.2,40,1.79,56.3467,40.7128,-5.2379,-74.006
20.2,40,1.79,26.077,40.7128,-80.1774,-74.006
20.2,40,1.79,41.1847,40.7128,-74.2572,-74.006
22.99,26,2.06,36.379,34.0522,-119.0328,-118.2437
20.2,40,1.79,28.3192,40.7128,76.6107,-74.006
20.2,40,1.79,38.6937,40.7128,-5.4009,-74.006
19.66,40,4.12,30.3479,41.8781,-97.5687,-87.6298
19.66,40,4.12,32.4105,41.8781,-93.5398,-87.6298
20.2,40,1.79,-31.4416,40.7128,26.7987,-74.006
20.2,40,1.79,38.7787,40.7128,-9.1337,-74.006
22.99,26,2.06,33.7607,34.0522,-103.9899,-118.2437
22.99,26,2.06,33.4209,34.0522,-117.0924,-118.2437
19.66,40,4.12,30.8996,41.8781,-97.1472,-87.6298
20.2,40,1.79,44.0911,40.7128,21.3984,-74.006
20.2,40,1.79,51.9544,40.7128,4.0,-74.006
22.99,26,2.06,43.7423,34.0522,-117.0139,-118.2437
19.66,40,4.12,41.9866,41.8781,-100.904,-87.6298
22.99,26,2.06,47.8335,34.0522,-120.8813,-118.2437
22.99,26,2.06,33.1958,34.0522,-116.9143,-118.2437
20.2,40,1.79,49.5219,40.7128,20.1351,-74.006
19.66,40,4.12,33.4451,41.8781,-97.1684,-87.6298
20.2,40,1.79,38.1316,40.7128,-11.7882,-74.006
20.2,40,1.79,53.9142,40.7128,-10.0278,-74.006
20.2,40,1.79,38.4203,40.7128,25.6927,-74.006
19.66,40,4.12,36.8191,41.8781,-82.5446,-87.6298
20.2,40,1.79,48.1099,40.7128,16.5789,-74.006
22.99,26,2.06,14.2384,34.0522,120.9374,-118.2437
22.99,26,2.06,39.7627,34.0522,-105.2238,-118.2437
19.66,40,4.12,35.3758,41.8781,-84.5932,-87.6298
20.2,40,1.79,39.3594,40.7128,-74.4461,-74.006
20.2,40,1.79,39.6608,40.7128,-76.8589,-74.006
22.99,26,2.06,34.5282,34.0522,-116.9366,-118.2437
19.66,40,4.12,34.0222,41.8781,-97.2213,-87.6298
20.2,40,1.79,28.2431,40.7128,-81.5232,-74.006
22.99,26,2.06,38.2658,34.0522,-112.1474,-118.2437
20.2,40,1.79,43.1182,40.7128,-77.6644,-74.006
20.2,40,1.79,36.9702,40.7128,-76.0216,-74.006
20.2,40,1.79,42.6794,40.7128,-78.6515,-74.006
20.2,40,1.79,29.1641,40.7128,-81.4607,-74.006
19.66,40,4.12,32.5276,41.8781,-97.4078,-87.6298
19.66,40,4.12,31.7775,41.8781,-96.6935,-87.6298
20.2,40,1.79,45.6157,40.7128,-73.5008,-74.006
19.66,40,4.12,34.4438,41.8781,-84.0044,-87.6298
20.2,40,1.79,54.8245,40.7128,6.0648,-74.006
20.2,40,1.79,37.9107,40.7128,3.6884,-74.006
22.99,26,2.06,7.9976,34.0522,114.8717,-118.2437
20.2,40,1.79,39.7343,40.7128,-74.1709,-74.006
19.66,40,4.12,40.0396,41.8781,-83.7434,-87.6298
19.66,40,4.12,36.6701,41.8781,-96.6602,-87.6298
22.99,26,2.06,35.2427,34.0522,-120.1897,-118.2437
22.99,26,2.06,36.6945,34.0522,-111.1307,-118.2437
20.2,40,1.79,39.7557,40.7128,-77.8374,-74.006
20.2,40,1.79,-31.6204,40.7128,26.3103,-74.006
20.2,40,1.79,28.3259,40.7128,-82.0404,-74.006
20.2,40,1.79,40.5316,40.7128,22.9672,-74.006
20.2,40,1.79,25.7108,40.7128,-80.1943,-74.006
20.2,40,1.79,38.5662,40.7128,23.479,-74.006
22.99,26,2.06,44.605,34.0522,-123.2722,-118.2437
20.2,40,1.79,39.4332,40.7128,-77.03,-74.006
20.2,40,1.79,51.0837,40.7128,7.3451,-74.006
22.99,26,2.06,39.8002,34.0522,-104.252,-118.2437
20.2,40,1.79,55.3402,40.7128,-1.8368,-74.006
22.99,26,2.06,33.368,34.0522,-112.7739,-118.2437
20.2,40,1.79,52.7817,40.7128,19.2472,-74.006
20.2,40,1.79,27.8329,40.7128,-81.6303,-74.006
20.2,40,1.79,43.5641,40.7128,-71.2171,-74.006
22.99,26,2.06,39.8258,34.0522,-105.0616,-118.2437
20.2,40,1.79,38.0444,40.7128,27.4263,-74.006
22.99,26,2.06,36.0779,34.0522,-115.1492,-118.2437
20.2,40,1.79,39.2602,40.7128,-74.6332,-74.006
20.2,40,1.79,49.6077,40.7128,8.5872,-74.006
22.99,26,2.06,32.8126,34.0522,-117.1355,-118.2437
20.2,40,1.79,39.2843,40.7128,-76.6204,-74.006
20.2,40,1.79,40.5754,40.7128,-75.7406,-74.006
22.99,26,2.06,40.7852,34.0522,-111.9767,-118.2437
20.2,40,1.79,49.8944,40.7128,11.9617,-74.006
20.2,40,1.79,52.7639,40.7128,-8.8891,-74.006
20.2,40,1.79,32.7389,40.7128,-80.0609,-74.006
20.2,40,1.79,51.7452,40.7128,20.0678,-74.006
22.99,26,2.06,35.5438,34.0522,139.773,-118.2437
22.99,26,2.06,34.4911,34.0522,-118.2682,-118.2437
20.2,40,1.79,48.8458,40.7128,11.8751,-74.006
20.2,40,1.79,41.1213,40.7128,-73.86,-74.006
20.2,40,1.79,39.6573,40.7128,-5.5318,-74.006
20.2,40,1.79,45.397,40.7128,-74.1324,-74.006
20.2,40,1.79,36.8395,40.7128,25.0803,-74.006
19.66,40,4.12,34.3201,41.8781,-99.8802,-87.6298
20.2,40,1.79,40.7513,40.7128,-73.417,-74.006
19.66,40,4.12,42.4694,41.8781,-87.0603,-87.6298
20.2,40,1.79,43.4443,40.7128,25.1332,-74.006
20.2,40,1.79,57.7663,40.7128,62.7173,-74.006
19.66,40,4.12,43.5668,41.8781,-93.5302,-87.6298
20.2,40,1.79,51.4414,40.7128,11.1994,-74.006
19.66,40,4.12,41.9868,41.8781,-87.8927,-87.6298
20.2,40,1.79,43.6634,40.7128,7.2129,-74.006
19.66,40,4.12,32.3399,41.8781,-96.9681,-87.6298
19.66,40,4.12,34.2866,41.8781,-100.2139,-87.6298
20.2,40,1.79,46.4952,40.7128,23.321,-74.006
20.2,40,1.79,43.296,40.7128,23.4656,-74.006
20.2,40,1.79,20.6489,40.7128,-70.8229,-74.006
22.99,26,2.06,38.3967,34.0522,-107.587,-118.2437
22.99,26,2.06,38.6195,34.0522,-122.4636,-118.2437
19.66,40,4.12,42.7198,41.8781,-95.035,-87.6298
20.2,40,1.79,49.522,40.7128,18.364,-74.006
22.99,26,2.06,33.989,34.0522,-116.979,-118.2437
20.2,40,1.79,35.0595,40.7128,-80.6334,-74.006
20.2,40,1.79,48.7315,40.7128,12.963,-74.006
22.99,26,2.06,-41.0403,34.0522,173.765,-118.2437
20.2,40,1.79,49.4323,40.7128,15.408,-74.006
20.2,40,1.79,41.4108,40.7128,-73.0729,-74.006
19.66,40,4.12,52.998,41.8781,-105.8938,-87.6298
22.99,26,2.06,34.6558,34.0522,-102.4757,-118.2437
22.99,26,2.06,46.4323,34.0522,-123.1109,-118.2437
20.2,40,1.79,26.5974,40.7128,-82.0181,-74.006
19.66,40,4.12,44.8223,41.8781,-93.4237,-87.6298
19.66,40,4.12,38.3515,41.8781,-84.9255,-87.6298
20.2,40,1.79,50.0804,40.7128,8.7563,-74.006
20.2,40,1.79,42.9499,40.7128,14.378,-74.006
19.66,40,4.12,37.5514,41.8781,-84.8109,-87.6298
19.66,40,4.12,40.4154,41.8781,-86.929,-87.6298
19.66,40,4.12,44.1014,41.8781,-88.6826,-87.6298
20.2,40,1.79,34.5052,40.7128,-80.9048,-74.006
19.66,40,4.12,30.7803,41.8781,-97.1542,-87.6298
19.66,40,4.12,32.867,41.8781,-84.5338,-87.6298
22.99,26,2.06,38.5185,34.0522,-103.7154,-118.2437
20.2,40,1.79,51.0353,40.7128,0.0326,-74.006
20.2,40,1.79,43.0919,40.7128,1.7604,-74.006
20.2,40,1.79,48.0301,40.7128,-1.7142,-74.006
22.99,26,2.06,41.7598,34.0522,-111.875,-118.2437
22.99,26,2.06,33.7276,34.0522,-111.5044,-118.2437
19.66,40,4.12,41.042,41.8781,-81.0141,-87.6298
22.99,26,2.06,46.4974,34.0522,-117.1522,-118.2437
19.66,40,4.12,42.8464,41.8781,-96.2992,-87.6298
22.99,26,2.06,61.2139,34.0522,-150.0308,-118.2437
22.99,26,2.06,33.5634,34.0522,-111.1043,-118.2437
19.66,40,4.12,35.258,41.8781,-102.0557,-87.6298
19.66,40,4.12,32.8185,41.8781,-83.6791,-87.6298
20.2,40,1.79,45.4289,40.7128,12.2541,-74.006
20.2,40,1.79,51.0489,40.7128,4.6966,-74.006
22.99,26,2.06,14.0366,34.0522,121.6259,-118.2437
19.66,40,4.12,33.9573,41.8781,-83.9745,-87.6298
20.2,40,1.79,47.0543,40.7128,-0.4021,-74.006
22.99,26,2.06,34.7503,34.0522,-112.5657,-118.2437
20.2,40,1.79,46.7563,40.7128,5.8246,-74.006
20.2,40,1.79,42.9886,40.7128,-78.0696,-74.006
22.99,26,2.06,36.0558,34.0522,-115.007,-118.2437
20.2,40,1.79,50.0732,40.7128,19.7992,-74.006
22.99,26,2.06,22.2522,34.0522,114.0847,-118.2437
20.2,40,1.79,28.5325,40.7128,-81.3752,-74.006
22.99,26,2.06,38.2534,34.0522,-122.9364,-118.2437
22.99,26,2.06,30.7975,34.0522,-113.5354,-118.2437
19.66,40,4.12,41.7766,41.8781,-88.129,-87.6298
20.2,40,1.79,51.4905,40.7128,7.3072,-74.006
20.2,40,1.79,41.9595,40.7128,10.6498,-74.006
20.2,40,1.79,43.9563,40.7128,-80.1106,-74.006
20.2,40,1.79,54.6293,40.7128,5.5757,-74.006
19.66,40,4.12,39.8643,41.8781,-90.8716,-87.6298
20.2,40,1.79,43.028,40.7128,-71.7279,-74.006
20.2,40,1.79,39.9633,40.7128,-75.9049,-74.006
20.2,40,1.79,37.0018,40.7128,30.6827,-74.006
19.66,40,4.12,41.9839,41.8781,-87.9508,-87.6298
20.2,40,1.79,44.4166,40.7128,20.9665,-74.006
19.66,40,4.12,29.575,41.8781,-92.1679,-87.6298
22.99,26,2.06,37.6566,34.0522,-122.1146,-118.2437
20.2,40,1.79,51.5528,40.7128,5.92,-74.006
20.2,40,1.79,56.8075,40.7128,11.9634,-74.006
20.2,40,1.79,50.1399,40.7128,9.0011,-74.006
20.2,40,1.79,53.5556,40.7128,3.6114,-74.006
22.99,26,2.06,37.9342,34.0522,-119.611,-118.2437
20.2,40,1.79,43.1689,40.7128,-77.8277,-74.006
19.66,40,4.12,33.1646,41.8781,-100.9262,-87.6298
19.66,40,4.12,32.9499,41.8781,-92.2254,-87.6298
20.2,40,1.79,47.9908,40.7128,-72.5515,-74.006
20.2,40,1.79,40.3045,40.7128,-79.8442,-74.006
22.99,26,2.06,-7.4144,34.0522,114.3423,-118.2437
20.2,40,1.79,47.203,40.7128,11.1,-74.006
22.99,26,2.06,31.3096,34.0522,-102.0034,-118.2437
19.66,40,4.12,37.286,41.8781,-85.5581,-87.6298
20.2,40,1.79,38.8634,40.7128,-3.2874,-74.006
20.2,40,1.79,40.029,40.7128,-74.4333,-74.006
20.2,40,1.79,48.9015,40.7128,7.9967,-74.006
20.2,40,1.79,39.4021,40.7128,22.1832,-74.006
19.66,40,4.12,31.9787,41.8781,-94.6243,-87.6298
19.66,40,4.12,39.5429,41.8781,-87.5464,-87.6298
19.66,40,4.12,29.8919,41.8781,-95.2907,-87.6298
22.99,26,2.06,49.5581,34.0522,-124.0502,-118.2437
19.66,40,4.12,40.852,41.8781,-104.3295,-87.6298
20.2,40,1.79,50.175,40.7128,10.8497,-74.006
20.2,40,1.79,26.2625,40.7128,-80.3601,-74.006
20.2,40,1.79,43.6093,40.7128,24.345,-74.006
20.2,40,1.79,39.7502,40.7128,3.6785,-74.006
20.2,40,1.79,41.6932,40.7128,-69.9834,-74.006
20.2,40,1.79,18.0584,40.7128,90.1159,-74.006
20.2,40,1.79,42.8376,40.7128,-72.4029,-74.006
20.2,40,1.79,37.6901,40.7128,-77.6653,-74.006
20.2,40,1.79,41.6443,40.7128,43.0717,-74.006
20.2,40,1.79,38.2615,40.7128,-0.4108,-74.006
19.66,40,4.12,38.2636,41.8781,-96.995,-87.6298
20.2,40,1.79,40.8275,40.7128,28.2367,-74.006
19.66,40,4.12,33.196,41.8781,-97.1963,-87.6298
19.66,40,4.12,35.5302,41.8781,-84.5254,-87.6298
20.2,40,1.79,39.1716,40.7128,-77.3179,-74.006
20.2,40,1.79,38.9338,40.7128,-77.4561,-74.006
20.2,40,1.79,41.4792,40.7128,-73.1118,-74.006
19.66,40,4.12,43.0366,41.8781,-81.5445,-87.6298
20.2,40,1.79,26.5144,40.7128,-81.7886,-74.006
20.2,40,1.79,41.0332,40.7128,-72.5932,-74.006
20.2,40,1.79,37.0431,40.7128,27.2616,-74.006
19.66,40,4.12,42.9365,41.8781,-84.268,-87.6298
19.66,40,4.12,31.5206,41.8781,-86.8616,-87.6298
20.2,40,1.79,43.5005,40.7128,-72.1482,-74.006
20.2,40,1.79,38.1526,40.7128,-9.3543,-74.006
22.99,26,2.06,48.7554,34.0522,-122.5857,-118.2437
22.99,26,2.06,34.2901,34.0522,-103.1114,-118.2437
20.2,40,1.79,43.5567,40.7128,20.1049,-74.006
22.99,26,2.06,33.6223,34.0522,-111.91,-118.2437
22.99,26,2.06,37.0334,34.0522,-120.5036,-118.2437
22.99,26,2.06,33.7721,34.0522,-111.7653,-118.2437
20.2,40,1.79,51.0275,40.7128,7.4714,-74.006
20.2,40,1.79,35.7468,40.7128,-79.1811,-74.006
19.66,40,4.12,40.8585,41.8781,-82.4465,-87.6298
20.2,40,1.79,43.912,40.7128,26.2933,-74.006
22.99,26,2.06,37.8023,34.0522,-122.4388,-118.2437
19.66,40,4.12,27.7451,41.8781,-82.5974,-87.6298
20.2,40,1.79,45.6982,40.7128,19.2377,-74.006
20.2,40,1.79,45.4834,40.7128,-0.7177,-74.006
19.66,40,4.12,41.5576,41.8781,-88.3317,-87.6298
20.2,40,1.79,53.9598,40.7128,10.7762,-74.006
20.2,40,1.79,45.756,40.7128,3.7942,-74.006
20.2,40,1.79,36.0627,40.7128,-79.3397,-74.006
19.66,40,4.12,32.4063,41.8781,-93.1145,-87.6298
20.2,40,1.79,47.2253,40.7128,-0.1661,-74.006
22.99,26,2.06,47.0533,34.0522,-122.769,-118.2437
19.66,40,4.12,30.0954,41.8781,-96.221,-87.6298
19.66,40,4.12,33.6954,41.8781,-86.9551,-87.6298
22.99,26,2.06,19.3954,34.0522,-99.3479,-118.2437
19.66,40,4.12,43.6406,41.8781,-81.9174,-87.6298
20.2,40,1.79,-23.3126,40.7128,-49.0197,-74.006
20.2,40,1.79,52.145,40.7128,22.4408,-74.006
20.2,40,1.79,41.4548,40.7128,44.4352,-74.006
20.2,40,1.79,48.212,40.7128,15.7807,-74.006
19.66,40,4.12,54.7693,41.8781,88.8543,-87.6298
20.2,40,1.79,40.6489,40.7128,-73.8088,-74.006
22.99,26,2.06,34.4526,34.0522,-119.535,-118.2437
19.66,40,4.12,30.9562,41.8781,-94.8383,-87.6298
19.66,40,4.12,43.1744,41.8781,-86.3659,-87.6298
19.66,40,4.12,48.3731,41.8781,-89.321,-87.6298
20.2,40,1.79,43.5627,40.7128,-71.7599,-74.006
19.66,40,4.12,33.7329,41.8781,-84.6535,-87.6298
22.99,26,2.06,37.4564,34.0522,-122.1104,-118.2437
20.2,40,1.79,49.9175,40.7128,8.6636,-74.006
22.99,26,2.06,35.0859,34.0522,-106.286,-118.2437
22.99,26,2.06,42.1195,34.0522,-112.7446,-118.2437
19.66,40,4.12,44.4908,41.8781,-96.5088,-87.6298
20.2,40,1.79,57.2483,40.7128,14.202,-74.006
22.99,26,2.06,50.998,34.0522,-111.8922,-118.2437
19.66,40,4.12,33.5704,41.8781,-87.7947,-87.6298
20.2,40,1.79,39.8841,40.7128,-78.16,-74.006
20.2,40,1.79,54.0985,40.7128,9.9635,-74.006
22.99,26,2.06,47.4575,34.0522,-122.3078,-118.2437
19.66,40,4.12,43.1045,41.8781,-80.544,-87.6298
20.2,40,1.79,54.1849,40.7128,-1.8857,-74.006
22.99,26,2.06,32.7032,34.0522,-117.0676,-118.2437
19.66,40,4.12,40.547,41.8781,-95.3466,-87.6298
22.99,26,2.06,36.776,34.0522,-120.5956,-118.2437
19.66,40,4.12,42.3938,41.8781,-86.6978,-87.6298
22.99,26,2.06,1.9922,34.0522,102.2669,-118.2437
20.2,40,1.79,46.1001,40.7128,-3.5982,-74.006
20.2,40,1.79,28.1388,40.7128,-81.7971,-74.006
19.66,40,4.12,32.9083,41.8781,-87.2122,-87.6298
20.2,40,1.79,34.5184,40.7128,-77.3529,-74.006
20.2,40,1.79,59.6585,40.7128,17.9367,-74.006
20.2,40,1.79,59.8251,40.7128,17.982,-74.006
19.66,40,4.12,30.6632,41.8781,-98.1661,-87.6298
19.66,40,4.12,30.1852,41.8781,-95.997,-87.6298
19.66,40,4.12,42.6924,41.8781,-88.2793,-87.6298
20.2,40,1.79,59.7138,40.7128,24.2162,-74.006
19.66,40,4.12,33.1656,41.8781,-84.9926,-87.6298
20.2,40,1.79,43.7364,40.7128,27.2608,-74.006
19.66,40,4.12,27.4111,41.8781,-82.5731,-87.6298
20.2,40,1.79,35.6786,40.7128,-79.2346,-74.006
20.2,40,1.79,32.5607,40.7128,-80.3903,-74.006
22.99,26,2.06,34.282,34.0522,-118.5305,-118.2437
20.2,40,1.79,43.85,40.7128,-75.9917,-74.006
22.99,26,2.06,40.6419,34.0522,-112.3077,-118.2437
22.99,26,2.06,33.5276,34.0522,-112.8505,-118.2437
19.66,40,4.12,40.1041,41.8781,-86.2426,-87.6298
20.2,40,1.79,40.2366,40.7128,24.2083,-74.006
20.2,40,1.79,39.1728,40.7128,-77.1735,-74.006
19.66,40,4.12,30.9201,41.8781,-96.9152,-87.6298
19.66,40,4.12,42.6225,41.8781,-89.317,-87.6298
19.66,40,4.12,33.3587,41.8781,-84.7449,-87.6298
19.66,40,4.12,33.7919,41.8781,-96.8392,-87.6298
19.66,40,4.12,42.8815,41.8781,-98.2369,-87.6298
22.99,26,2.06,37.6983,34.0522,-119.7827,-118.2437
20.2,40,1.79,41.3727,40.7128,42.5299,-74.006
19.66,40,4.12,44.253,41.8781,-88.3239,-87.6298
20.2,40,1.79,31.6252,40.7128,-81.1512,-74.006
20.2,40,1.79,40.607,40.7128,-79.5991,-74.006
20.2,40,1.79,21.9515,40.7128,89.053,-74.006
22.99,26,2.06,38.1105,34.0522,-121.1018,-118.2437
19.66,40,4.12,42.579,41.8781,-88.5226,-87.6298
20.2,40,1.79,29.3998,40.7128,76.7979,-74.006
19.66,40,4.12,15.0693,41.8781,-91.1526,-87.6298
20.2,40,1.79,41.8628,40.7128,-71.0164,-74.006
19.66,40,4.12,36.0339,41.8781,-98.5759,-87.6298
19.66,40,4.12,35.1459,41.8781,-86.5652,-87.6298
20.2,40,1.79,39.9903,40.7128,19.4598,-74.006
20.2,40,1.79,49.2649,40.7128,21.8844,-74.006
20.2,40,1.79,41.6917,40.7128,-73.1726,-74.006
22.99,26,2.06,41.5509,34.0522,-112.0909,-118.2437
22.99,26,2.06,40.3979,34.0522,-111.8064,-118.2437
20.2,40,1.79,53.1169,40.7128,-0.2426,-74.006
22.99,26,2.06,43.3228,34.0522,-128.9909,-118.2437
20.2,40,1.79,37.2941,40.7128,-78.2982,-74.006
20.2,40,1.79,51.9377,40.7128,-0.0122,-74.006
22.99,26,2.06,37.651,34.0522,-121.2745,-118.2437
20.2,40,1.79,42.0948,40.7128,-70.562,-74.006
20.2,40,1.79,48.9193,40.7128,2.7157,-74.006
20.2,40,1.79,50.0817,40.7128,5.1394,-74.006
22.99,26,2.06,35.7395,34.0522,-114.0334,-118.2437
20.2,40,1.79,43.0391,40.7128,-73.8244,-74.006
20.2,40,1.79,35.9222,40.7128,-80.3461,-74.006
20.2,40,1.79,43.1657,40.7128,24.9295,-74.006
19.66,40,4.12,41.3345,41.8781,-94.0377,-87.6298
19.66,40,4.12,37.0308,41.8781,-97.9533,-87.6298
19.66,40,4.12,33.8559,41.8781,-94.9848,-87.6298
19.66,40,4.12,40.0654,41.8781,-83.1104,-87.6298
20.2,40,1.79,4.5049,40.7128,-74.5074,-74.006
19.66,40,4.12,39.6436,41.8781,-84.0371,-87.6298
20.2,40,1.79,36.2718,40.7128,-78.6604,-74.006
22.99,26,2.06,33.031,34.0522,-111.6677,-118.2437
20.2,40,1.79,41.9251,40.7128,3.2345,-74.006
20.2,40,1.79,53.5497,40.7128,6.7499,-74.006
20.2,40,1.79,43.6087,40.7128,7.0004,-74.006
19.66,40,4.12,38.4929,41.8781,-102.2907,-87.6298
20.2,40,1.79,48.0334,40.7128,22.4748,-74.006
20.2,40,1.79,-22.747,40.7128,-47.0027,-74.006
20.2,40,1.79,43.1109,40.7128,-77.4563,-74.006
20.2,40,1.79,43.011,40.7128,-70.9336,-74.006
22.99,26,2.06,46.6153,34.0522,-122.7182,-118.2437
20.2,40,1.79,51.4779,40.7128,-0.3646,-74.006
19.66,40,4.12,33.3057,41.8781,-94.8294,-87.6298
22.99,26,2.06,31.2754,34.0522,-115.5477,-118.2437
19.66,40,4.12,29.5868,41.8781,-83.8604,-87.6298
19.66,40,4.12,40.1645,41.8781,-86.878,-87.6298
22.99,26,2.06,33.0883,34.0522,-111.4225,-118.2437
20.2,40,1.79,36.8419,40.7128,30.7967,-74.006
20.2,40,1.79,42.4523,40.7128,-8.2676,-74.006
19.66,40,4.12,43.5929,41.8781,-81.0898,-87.6298
20.2,40,1.79,40.6851,40.7128,-74.055,-74.006
19.66,40,4.12,30.6392,41.8781,-82.9724,-87.6298
20.2,40,1.79,44.5224,40.7128,26.7001,-74.006
20.2,40,1.79,35.458,40.7128,-80.5266,-74.006
20.2,40,1.79,22.8807,40.7128,85.3355,-74.006
20.2,40,1.79,40.5606,40.7128,-73.0987,-74.006
20.2,40,1.79,52.4203,40.7128,16.8211,-74.006
22.99,26,2.06,38.7061,34.0522,-121.5801,-118.2437
20.2,40,1.79,51.91,40.7128,4.9017,-74.006
22.99,26,2.06,37.967,34.0522,-122.3794,-118.2437
19.66,40,4.12,33.7752,41.8781,-84.7175,-87.6298
20.2,40,1.79,40.9247,40.7128,46.8702,-74.006
22.99,26,2.06,31.1504,34.0522,-103.7259,-118.2437
22.99,26,2.06,37.5988,34.0522,-121.8346,-118.2437
19.66,40,4.12,41.9659,41.8781,-87.7746,-87.6298
19.66,40,4.12,38.8396,41.8781,-98.3116,-87.6298
20.2,40,1.79,36.4041,40.7128,28.0887,-74.006
20.2,40,1.79,-34.5541,40.7128,-58.423,-74.006
20.2,40,1.79,54.068,40.7128,10.9627,-74.006
22.99,26,2.06,41.1897,34.0522,-111.9504,-118.2437
